tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
511145	Escherichia coli str. K-12 substr. MG1655	945061	0	live	yecA	b1908, ECK1907	UPF0149 family protein YecA	UPF0149 family protein YecA			NC_000913.3	1990954	1991619	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	949045	0	live	yeiG	b2154, ECK2147	S-formylglutathione hydrolase/S-lactoylglutathione hydrolase	S-formylglutathione hydrolase/S-lactoylglutathione hydrolase			NC_000913.3	2243910	2244746	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	7751648	0	live	yoaJ	b4675, ECK4490	uncharacterized protein YoaJ	uncharacterized protein YoaJ			NC_000913.3	1878874	1878948	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	7751647	0	live	yoaK	b4676, ECK4491	putative membrane protein YoaK	putative membrane protein YoaK			NC_000913.3	1878773	1878871	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	7751636	0	live	yohP	b4679, ECK4494	putative membrane protein YohP	putative membrane protein YohP			NC_000913.3	2228982	2229065	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	7751635	0	live	ykgR	b4671, ECK4486	putative membrane protein YkgR	putative membrane protein YkgR			NC_000913.3	313141	313242	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	7751622	0	live	ypdK	b4680, ECK4495	putative membrane protein YpdK	putative membrane protein YpdK			NC_000913.3	2496921	2496992	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	947891	0	live	php	b3379, ECK3366, yhfV	putative hydrolase	putative hydrolase			NC_000913.3	3507712	3508590	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	947268	0	live	ygbE	b2749, ECK2744	DUF3561 domain-containing inner membrane protein YgbE	DUF3561 domain-containing inner membrane protein YgbE			NC_000913.3	2873014	2873337	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	947246	0	live	ybdK	b0581, ECK0573	carboxylate-amine ligase	carboxylate-amine ligase			NC_000913.3	606265	607383	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	945629	0	live	yceO	b1058, ECK1043	DUF2770 domain-containing protein YceO	DUF2770 domain-containing protein YceO			NC_000913.3	1119307	1119447	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	944927	0	live	ynfK	b1593, ECK1588	putative dethiobiotin synthetase	putative dethiobiotin synthetase			NC_000913.3	1666524	1667219	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	944908	0	live	lfhA	b0229, ECK0230, fhiA	pseudo				NC_000913.3	248358	250070	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	944841	0	live	yadN	b0141, ECK0140	putative fimbrial protein YadN	putative fimbrial protein YadN			NC_000913.3	156299	156883	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	944828	0	live	yadM	b0138, ECK0137	putative fimbrial protein YadM	putative fimbrial protein YadM			NC_000913.3	152243	152812	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	2847731	0	live	rdlD	b4454, ECK3525	ncRNA				NC_000913.3	3700136	3700199	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	949089	0	live	yjiR	b4340, ECK4331	fused putative DNA-binding transcriptional regulator/putative aminotransferase YjiR	fused putative DNA-binding transcriptional regulator/putative aminotransferase YjiR			NC_000913.3	4570162	4571574	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	948630	0	live	ypjA	b2647, ECK2644	adhesin-like autotransporter YpjA	adhesin-like autotransporter YpjA			NC_000913.3	2778146	2782726	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	946856	0	live	ypdC	b2382, ECK2378	putative AraC-type DNA-binding transcriptional regulator YpdC	putative AraC-type DNA-binding transcriptional regulator YpdC			NC_000913.3	2501130	2501987	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	946728	0	live	yfaP	b2225, ECK2218	DUF2135 domain-containing protein YfaP	DUF2135 domain-containing protein YfaP			NC_000913.3	2327367	2328143	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	946534	0	live	cbtA	b2005, ECK1998, yeeV	CP4-44 prophage; cytoskeleton-binding toxin CbtA	CP4-44 prophage|cytoskeleton-binding toxin CbtA			NC_000913.3	2077569	2077943	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	946302	0	live	yeaE	b1781, ECK1779	methylglyoxal reductase YeaE	methylglyoxal reductase YeaE			NC_000913.3	1864782	1865636	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	945419	0	live	yqaA	b2689, ECK2684	DedA family protein YqaA	DedA family protein YqaA			NC_000913.3	2816512	2816940	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	945412	0	live	hcxB	b0801, ECK0790, ybiC	hydroxycarboxylate dehydrogenase B	hydroxycarboxylate dehydrogenase B			NC_000913.3	836351	837436	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	945278	0	live	yahB	b0316, ECK0314	putative LysR-type DNA-binding transcriptional regulator YahB	putative LysR-type DNA-binding transcriptional regulator YahB			NC_000913.3	333501	334433	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	948863	0	live	ybaA	b0456, ECK0450	DUF1428 domain-containing protein YbaA	DUF1428 domain-containing protein YbaA			NC_000913.3	476672	477025	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	948800	0	live	ybaQ	b0483, ECK0477	DNA-binding transcriptional regulator YbaQ	DNA-binding transcriptional regulator YbaQ			NC_000913.3	508218	508559	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	948677	0	live	yjeO	b4158, ECK4154	DUF2645 domain-containing inner membrane protein YjeO	DUF2645 domain-containing inner membrane protein YjeO			NC_000913.3	4385704	4386018	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	948034	0	live	intE	b1140, ECK1126, int(Lambda), ycfI	e14 prophage; putative integrase	e14 prophage|putative integrase			NC_000913.3	1199679	1200806	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	947136	0	live	ygaV	b2667, ECK2661	putative DNA-binding transcriptional regulator YgaV	putative DNA-binding transcriptional regulator YgaV			NC_000913.3	2797211	2797510	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	946651	0	live	yehM	b2120, ECK2112, yehN, yehO	uncharacterized protein YehM	uncharacterized protein YehM			NC_000913.3	2205695	2207974	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	946436	0	live	ydgD	b1598, ECK1593	putative serine protease YdgD	putative serine protease YdgD			NC_000913.3	1671960	1672781	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	946353	0	live	letA	b1833, ECK1832, yebS	intermembrane transport protein LetA	intermembrane transport protein LetA			NC_000913.3	1916258	1917541	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	946286	0	live	yafD	b0209, ECK0209	endonuclease/exonuclease/phosphatase domain-containing protein YafD	endonuclease/exonuclease/phosphatase domain-containing protein YafD			NC_000913.3	231122	231922	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	945723	0	live	tfaE	b1156, ECK1142, ycfA	e14 prophage; putative tail fiber assembly protein TfaE	e14 prophage|putative tail fiber assembly protein TfaE			NC_000913.3	1208517	1209119	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	948438	0	live	ykgE	b0306, ECK0305	putative lactate utilization oxidoreductase YkgE	putative lactate utilization oxidoreductase YkgE			NC_000913.3	321608	322327	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	948109	0	live	yibI	b3598, ECK3587	DUF3302 domain-containing protein YibI	DUF3302 domain-containing protein YibI			NC_000913.3	3771382	3771744	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	947764	0	live	yhdY	b3270, ECK3257	putative ABC transporter membrane subunit YhdY	putative ABC transporter membrane subunit YhdY			NC_000913.3	3421325	3422428	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	947451	0	live	ydfK	b1544, ECK1537	Qin prophage; cold shock protein YdfK	Qin prophage|cold shock protein YdfK			NC_000913.3	1633072	1633305	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	945551	0	live	gloC	b0927, ECK0918, ycbL	hydroxyacylglutathione hydrolase GloC	hydroxyacylglutathione hydrolase GloC			NC_000913.3	983650	984297	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	945133	0	live	ybbD	b0501, ECK0494, b0500	pseudo				NC_000913.3	528640	529130	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	4056042	0	live	yoeA	b4582, ECK1989, ECK1990, b1995, b1998, yoeE	pseudo				NC_000913.3	2068635	2068940	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	4056042	0	live	yoeA	b4582, ECK1989, ECK1990, b1995, b1998, yoeE	pseudo				NC_000913.3	2070277	2070474	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	1450304	0	live	yifL	b4558, ECK3803	putative lipoprotein YifL	putative lipoprotein YifL			NC_000913.3	3994522	3994725	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	1450299	0	live	yibT	b4554, ECK3591	protein YibT	protein YibT			NC_000913.3	3776171	3776380	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	948186	0	live	yidL	b3680, ECK3671	putative DNA-binding transcriptional regulator YidL	putative DNA-binding transcriptional regulator YidL			NC_000913.3	3860283	3861176	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	948110	0	live	yibH	b3597, ECK3586	inner membrane protein YibH	inner membrane protein YibH			NC_000913.3	3770243	3771379	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	947622	0	live	yqjC	b3097, ECK3088	DUF1090 domain-containing protein YqjC	DUF1090 domain-containing protein YqjC			NC_000913.3	3248969	3249337	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	946873	0	live	yfeR	b2409, ECK2403	putative LysR-type DNA-binding transcriptional regulator YfeR	putative LysR-type DNA-binding transcriptional regulator YfeR			NC_000913.3	2525930	2526856	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	946872	0	live	yfeN	b2408, ECK2402	putative outer membrane porin YfeN	putative outer membrane porin YfeN			NC_000913.3	2525127	2525891	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	946576	0	live	ybaL	b0478, ECK0472, ylaA	putative transporter YbaL	putative transporter YbaL			NC_000913.3	501562	503238	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	946489	0	live	mtfA	b1976, ECK1972, yeeI	Mlc titration factor	Mlc titration factor			NC_000913.3	2043651	2044448	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	946133	0	live	ynfD	b1586, ECK1581	DUF1161 domain-containing protein YnfD	DUF1161 domain-containing protein YnfD			NC_000913.3	1657565	1657870	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	5625563	0	live	ybfI	b4636, ECK4436	pseudo				NC_000913.3	716721	716870	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	948508	0	live	yjaH	b4001, ECK3993	DUF1481 domain-containing protein YjaH	DUF1481 domain-containing protein YjaH			NC_000913.3	4200566	4201261	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	948417	0	live	yiiR	b3921, ECK3913	DUF805 domain-containing protein YiiR	DUF805 domain-containing protein YiiR			NC_000913.3	4112315	4112755	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	948171	0	live	yicH	b3655, ECK3645	AsmA family protein YicH	AsmA family protein YicH			NC_000913.3	3830457	3832166	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	948165	0	live	yicG	b3646, ECK3636	PF03458 family inner membrane protein YicG	PF03458 family inner membrane protein YicG			NC_000913.3	3818874	3819491	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	947900	0	live	hofP	b3392, ECK3379, yrfA	DNA utilization protein HofP	DNA utilization protein HofP			NC_000913.3	3520615	3521019	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	947400	0	live	ygfB	b2909, ECK2904	UPF0149 family protein YgfB	UPF0149 family protein YgfB			NC_000913.3	3054866	3055444	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	946477	0	live	yedR	b1963, ECK1961	putative inner membrane protein YedR	putative inner membrane protein YedR			NC_000913.3	2033119	2033484	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	945411	0	live	ybhS	b0793, ECK0782	ABC exporter membrane subunit YbhS	ABC exporter membrane subunit YbhS			NC_000913.3	826119	827252	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	944847	0	live	smrB	b2331, ECK2325, yfcN	putative endonuclease SmrB	putative endonuclease SmrB			NC_000913.3	2448606	2449157	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	5061523	0	live	sokA	b4614, ECK4423	pseudo				NC_000913.3	3722076	3722105	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	948735	0	live	ytfL	b4218, ECK4214	UPF0053 family inner membrane protein YtfL	UPF0053 family inner membrane protein YtfL			NC_000913.3	4439872	4441215	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	948679	0	live	yjeM	b4156, ECK4152	putative transporter YjeM	putative transporter YjeM			NC_000913.3	4383839	4385341	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	948340	0	live	yigF	b3817, ECK3811	DUF2628 domain-containing protein YigF	DUF2628 domain-containing protein YigF			NC_000913.3	4002419	4002799	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	946867	0	live	yejO	b2190, ECK2184	pseudo				NC_000913.3	2290114	2290180	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	946867	0	live	yejO	b2190, ECK2184	pseudo				NC_000913.3	2286390	2288914	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	946437	0	live	yedL	b1932, ECK1931	putative acetyltransferase YedL	putative acetyltransferase YedL			NC_000913.3	2010600	2011079	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	945246	0	live	cobC	b0638, ECK0631, phpB	putative adenosylcobalamin phosphatase/alpha-ribazole phosphatase	putative adenosylcobalamin phosphatase/alpha-ribazole phosphatase			NC_000913.3	669296	669907	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	945137	0	live	fetB	b0491, ECK0485, ybbM	putative iron ABC exporter membrane subunit FetB	putative iron ABC exporter membrane subunit FetB			NC_000913.3	516583	517362	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	948402	0	live	rhaM	b3901, ECK3894, yiiL	L-rhamnose mutarotase	L-rhamnose mutarotase			NC_000913.3	4093124	4093438	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	947765	0	live	yhdX	b3269, ECK3256	putative ABC transporter membrane subunit YhdX	putative ABC transporter membrane subunit YhdX			NC_000913.3	3420134	3421315	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	947468	0	live	yccE	b1001, ECK0992	uncharacterized protein YccE	uncharacterized protein YccE			NC_000913.3	1064036	1065292	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	946876	0	live	yfeK	b2419, ECK2414	DUF5329 domain-containing protein YfeK	DUF5329 domain-containing protein YfeK			NC_000913.3	2537342	2537716	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	946208	0	live	ydaY	b1366, ECK1364	Rac prophage; putative uncharacterized protein YdaY	Rac prophage|putative uncharacterized protein YdaY			NC_000913.3	1425621	1425980	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	945491	0	live	ybjP	b0865, ECK0856	DUF3828 domain-containing lipoprotein YbjP	DUF3828 domain-containing lipoprotein YbjP			NC_000913.3	903952	904467	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	945251	0	live	ybeQ	b0644, ECK0637	Sel1 repeat-containing protein YbeQ	Sel1 repeat-containing protein YbeQ			NC_000913.3	675570	676547	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	4056037	0	live	insZ	b4573, ECK1234, b1239, b1240, ychG	pseudo				NC_000913.3	1294426	1295322	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	949117	0	live	ubiV	b3159, ECK3147, yhbV	ubiquinone biosynthesis protein UbiV	ubiquinone biosynthesis protein UbiV			NC_000913.3	3302489	3303367	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	948380	0	live	yihX	b3885, ECK3878	alpha-D-glucose-1-phosphate phosphatase YihX	alpha-D-glucose-1-phosphate phosphatase YihX			NC_000913.3	4075553	4076152	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	948330	0	live	rarD	b3819, ECK3813, yigH	putative transporter RarD	putative transporter RarD			NC_000913.3	4003288	4004178	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	946414	0	live	cysT	b1910, ECK1909	tRNA				NC_000913.3	1991914	1991987	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	945976	0	live	ydcU	b1442, ECK1436	putative ABC transporter membrane subunit YdcU	putative ABC transporter membrane subunit YdcU			NC_000913.3	1513831	1514772	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	945826	0	live	ygeW	b2870, ECK2866	putative carbamoyltransferase YgeW	putative carbamoyltransferase YgeW			NC_000913.3	3006262	3007452	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	945616	0	live	rclR	b0305, ECK0304, ykgD	DNA-binding transcriptional activator RclR	DNA-binding transcriptional activator RclR			NC_000913.3	320227	321081	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	945263	0	live	yqeH	b2846, ECK2844	putative LuxR family transcriptional regulator YqeH	putative LuxR family transcriptional regulator YqeH			NC_000913.3	2987536	2988168	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	945138	0	live	ybbW	b0511, ECK0504, allP, glxB2	putative allantoin transporter	putative allantoin transporter			NC_000913.3	537633	539087	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	7751631	0	live	eyeA	b4690, ECK4506	ncRNA				NC_000913.3	272580	272654	plus	0		
511145	Escherichia coli str. K-12 substr. MG1655	5625582	0	live	yjhY	b4656, ECK4453	pseudo				NC_000913.3	4532050	4532310	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	947242	0	live	truC	b2791, ECK2785, yqcB	tRNA pseudouridine(65) synthase	tRNA pseudouridine(65) synthase			NC_000913.3	2923002	2923784	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	946136	0	live	ynfL	b1595, ECK1590	putative DNA-binding transcriptional regulator	putative DNA-binding transcriptional regulator			NC_000913.3	1668699	1669592	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	945219	0	live	ybeF	b0629, ECK0622	putative LysR-type DNA-binding transcriptional regulator YbeF	putative LysR-type DNA-binding transcriptional regulator YbeF			NC_000913.3	660425	661378	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	948263	0	live	yieP	b3755, ECK3749	DNA-binding transcriptional regulator YieP	DNA-binding transcriptional regulator YieP			NC_000913.3	3940635	3941327	minus	0		
511145	Escherichia coli str. K-12 substr. MG1655	948229	0	live	yieK	b3718, ECK3711	putative glucosamine-6-phosphate deaminase YieK	putative glucosamine-6-phosphate deaminase YieK			NC_000913.3	3898671	3899393	minus	0		
