gene_ID,type,gene_symbol,start,stop,description,,,
ECB_03729,cds,tatA,4000416,4000685,twin argininte translocase protein A,,,
ECB_03730,cds,tatB,4000689,4001204,sec-independent translocase,,,
ECB_03731,cds,tatC,4001207,4001983,TatABCE protein translocation system subunit,,,
ECB_03732,cds,tatD,4002025,4002807,"DNase, magnesium-dependent",,,
ECB_03733,cds,rfaH,4002804,4003292,transcriptional activator RfaH,,,
ECB_03734,cds,ubiD,4003459,4004952,3-octaprenyl-4-hydroxybenzoate decarboxylase,,,
ECB_03735,cds,fre,4004998,4005699,NAD(P)H-flavin reductase,,,
ECB_03736,cds,fadA,4005982,4007145,acetyl-CoA acetyltransferase,,,
ECB_03737,cds,fadB,4007155,4009344,fused 3-hydroxybutyryl-CoA epimerase/delta(3)-cis-delta(2)-trans-enoyl-CoA isomerase/enoyl-CoA hydratase/3-hydroxyacyl-CoA dehydrogenase,,,
ECB_03738,cds,pepQ,4009534,4010865,proline dipeptidase,,,
ECB_03739,cds,yigZ,4010865,4011479,predicted elongation factor,,,
ECB_03740,cds,trkH,4011518,4012969,potassium transporter,,,
ECB_03741,cds,hemG,4012981,4013526,"protoporphyrin oxidase, flavoprotein",,,
ECB_r00014,ncrna,rrsA,4013904,4015445,,,,
EBG00001040702,ncrna,SSU_rRNA_archaea,4013909,4015443,,,,
EBG00001040557,ncrna,tRNA,4015514,4015587,,,,
ECB_t00071,ncrna,ileT,4015514,4015590,,,,
EBG00001040682,ncrna,tRNA,4015633,4015705,,,,
ECB_t00072,ncrna,alaT,4015633,4015708,,,,
EBG00001040665,ncrna,StyR-44,4015776,4015884,,,,
ECB_r00015,ncrna,rrlA,4015892,4018795,,,,
EBG00001040527,ncrna,LSU_rRNA_bacteria,4015892,4018795,,,,
EBG00001040660,ncrna,PK-G12rRNA,4018174,4018281,,,,
ECB_r00016,ncrna,rrfA,4018982,4019101,,,,
EBG00001040537,ncrna,5S_rRNA,4018984,4019099,,,,
ECB_03742,cds,mobB,4019203,4019715,molybdopterin-guanine dinucleotide biosynthesis protein B,,,
ECB_03743,cds,mobA,4019712,4020296,molybdopterin-guanine dinucleotide biosynthesis protein A,,,
ECB_03744,cds,yihD,4020366,4020635,hypothetical protein,,,
ECB_03745,cds,yihE,4020712,4021698,predicted kinase,,,
ECB_03746,cds,dsbA,4021715,4022341,periplasmic protein disulfide isomerase I,,,
ECB_03747,cds,yihF,4022496,4023926,hypothetical protein,,,
ECB_03748,cds,yihG,4023967,4024899,predicted endonuclease,,,
ECB_03749,cds,polA,4025263,4028049,DNA polymerase I,,,
EBG00001040667,ncrna,Spot_42,4028186,4028304,,,,
ECB_03750,cds,yihA,4028430,4029026,GTP-binding protein,,,
EBG00001040621,ncrna,CsrC,4029333,4029586,,,,
ECB_03751,cds,yihI,4029644,4030153,hypothetical protein,,,
ECB_03752,cds,hemN,4030342,4031715,coproporphyrinogen III oxidase,,,
ECB_03753,cds,glnG,4032127,4033536,fused DNA-binding response regulator in two-component regulatory system with GlnL,,,
ECB_03754,cds,glnL,4033548,4034597,sensory histidine kinase in two-component regulatory system with GlnG,,,
ECB_03755,cds,glnA,4034883,4036292,glutamine synthetase,,,
ECB_03756,cds,bipA,4036665,4038488,GTP-binding protein,,,
EBG00001040608,ncrna,STnc370,4038473,4038541,,,,
ECB_03757,cds,yihL,4038705,4039415,predicted DNA-binding transcriptional regulator,,,
ECB_03758,cds,yihM,4039423,4040403,predicted sugar phosphate isomerase,,,
ECB_03759,cds,yihN,4040505,4041770,predicted transporter,,,
ECB_03760,cds,yshA,4041861,4042553,predicted outer membrane porin L,,,
ECB_03761,cds,yihO,4042620,4044023,predicted transporter,,,
ECB_03762,cds,yihP,4044063,4045469,predicted transporter,,,
ECB_03763,cds,yihQ,4045494,4047497,alpha-glucosidase,,,
ECB_03764,cds,yihR,4047622,4048548,predicted aldose-1-epimerase,,,
ECB_03765,cds,yihS,4048662,4049903,predicted glucosamine isomerase,,,
ECB_03766,cds,yihT,4049920,4050798,predicted aldolase,,,
ECB_03767,cds,yihU,4050822,4051718,predicted oxidoreductase with NAD(P)-binding Rossmann-fold domain,,,
ECB_03768,cds,yihV,4051886,4052782,predicted sugar kinase,,,
ECB_03769,cds,yihW,4052816,4053601,predicted DNA-binding transcriptional regulator,,,
ECB_03770,cds,yihX,4053700,4054299,phosphatase,,,
ECB_03771,cds,rbn,4054293,4055165,ribonuclease BN,,,
ECB_03772,cds,dtd,4055162,4055599,D-tyrosyl-tRNA deacylase,,,
ECB_03774,cds,yiiE,4057438,4057656,predicted transcriptional regulator,,,
ECB_03775,cds,yiiF,4057898,4058116,hypothetical protein,,,
ECB_03776,cds,fdhE,4058446,4059375,formate dehydrogenase accessory protein FdhE,,,
ECB_03777,cds,fdoI,4059372,4060007,"formate dehydrogenase-O, cytochrome b556 subunit",,,
ECB_03778,cds,fdoH,4060004,4060906,"formate dehydrogenase-O, Fe-S subunit",,,
ECB_03779,cds,fdoG,4060919,4063969,"formate dehydrogenase-O, major subunit",,,
ECB_03780,cds,fdhD,4064163,4064996,formate dehydrogenase accessory protein,,,
ECB_03781,cds,yiiG,4065149,4066204,hypothetical protein,,,
ECB_03782,cds,frvR,4066254,4068002,predicted regulator,,,
ECB_03783,cds,frvX,4068002,4069072,"predicted endo-1,4-beta-glucanase",,,
ECB_03784,cds,frvB,4069062,4070513,fused predicted PTS enzymes,,,
ECB_03785,cds,frvA,4070524,4070970,predicted enzyme IIA component of PTS,,,
ECB_03786,cds,,4071447,4072841,putative glycoporin,,,
ECB_03787,cds,yiiL,4072882,4073196,L-rhamnose mutarotase,,,
ECB_03788,cds,rhaD,4073206,4074030,rhamnulose-1-phosphate aldolase,,,
ECB_03789,cds,rhaA,4074205,4075470,L-rhamnose isomerase,,,
ECB_03790,cds,rhaB,4075461,4076930,rhamnulokinase,,,
ECB_03791,cds,rhaS,4077218,4078054,"DNA-binding transcriptional activator, L-rhamnose-binding",,,
ECB_03792,cds,rhaR,4078038,4078976,"DNA-binding transcriptional activator, L-rhamnose-binding",,,
ECB_03793,cds,rhaT,4078973,4080007,L-rhamnose,,,
ECB_03794,cds,sodA,4080292,4080912,"superoxide dismutase, Mn",,,
ECB_03795,cds,kdgT,4081172,4082155,2-keto-3-deoxygluconate permease,,,
ECB_03796,cds,yiiM,4082304,4082978,hypothetical protein,,,
ECB_03797,cds,cpxA,4083084,4084457,two-component sensor protein,,,
ECB_03798,cds,cpxR,4084454,4085152,DNA-binding response regulator in two-component regulatory system with CpxA,,,
ECB_03799,cds,cpxP,4085302,4085802,periplasmic protein combats stress,,,
ECB_03800,cds,fieF,4085951,4086853,ferrous iron efflux protein F,,,
ECB_03801,cds,pfkA,4087034,4087996,6-phosphofructokinase,,,
ECB_03802,cds,sbp,4088316,4089305,sulfate transporter subunit,,,
ECB_03803,cds,cdh,4089412,4090167,CDP-diacylglycerol pyrophosphatase,,,
ECB_03804,cds,tpiA,4090222,4090989,triosephosphate isomerase,,,
ECB_03805,cds,yiiQ,4091097,4091696,hypothetical protein,,,
ECB_03806,cds,yiiR,4091797,4092237,conserved inner membrane protein,,,
ECB_03807,cds,yiiS,4092449,4092748,hypothetical protein,,,
ECB_03808,cds,yiiT,4092775,4093203,stress-induced protein,,,
ECB_03809,cds,fpr,4093208,4093954,ferredoxin-NADP reductase,,,
ECB_03810,cds,glpX,4094051,4095061,"fructose 1,6-bisphosphatase II",,,
ECB_03811,cds,glpK,4095196,4096704,glycerol kinase,,,
ECB_03812,cds,glpF,4096727,4097572,glycerol facilitator,,,
ECB_03813,cds,yiiU,4097998,4098243,hypothetical protein,,,
ECB_03814,cds,menG,4098328,4098813,ribonuclease activity regulator protein RraA,,,
ECB_03815,cds,menA,4098906,4099832,"1,4-dihydroxy-2-naphthoate octaprenyltransferase",,,
ECB_03816,cds,hslU,4099899,4101230,ATP-dependent protease ATP-binding subunit,,,
ECB_03817,cds,hslV,4101240,4101770,ATP-dependent protease peptidase subunit,,,
ECB_03818,cds,ftsN,4101863,4102822,essential cell division protein,,,
ECB_03819,cds,cytR,4102914,4103939,DNA-binding transcriptional dual regulator,,,
ECB_03820,cds,priA,4104095,4106293,primosome assembly protein PriA,,,
ECB_03821,cds,rpmE,4106496,4106708,50S ribosomal subunit protein L31,,,
ECB_03822,cds,,4106763,4107386,putative outer membrane lipoprotein,,,
ECB_03823,cds,yiiX,4107393,4108001,predicted peptidoglycan peptidase,,,
ECB_03824,cds,metJ,4108185,4108502,transcriptional repressor protein MetJ,,,
ECB_03825,cds,metB,4108779,4109939,cystathionine gamma-synthase,,,
ECB_03826,cds,metL,4109942,4112374,bifunctional aspartate kinase II/homoserine dehydrogenase II,,,
ECB_03827,cds,metF,4112723,4113613,"5,10-methylenetetrahydrofolate reductase",,,
ECB_03828,cds,katG,4113942,4116122,catalase/hydroperoxidase HPI(I),,,
ECB_03829,cds,yijE,4116215,4117120,predicted permease,,,
ECB_03830,cds,yijF,4117147,4117764,hypothetical protein,,,
ECB_03831,cds,gldA,4118039,4119142,glycerol dehydrogenase,,,
ECB_03832,cds,talC,4119153,4119815,fructose-6-phosphate aldolase 2,,,
ECB_03833,cds,ptsA,4119827,4122328,fused predicted PTS enzymes,,,
ECB_03834,cds,frwC,4122637,4123716,predicted enzyme IIC component of PTS,,,
ECB_03835,cds,frwB,4123731,4124051,predicted enzyme IIB component of PTS,,,
ECB_03836,cds,pflD,4124102,4126399,predicted formate acetyltransferase 2 (pyruvate formate lyase II),,,
ECB_03837,cds,pflC,4126365,4127243,pyruvate formate lyase II activase,,,
ECB_03838,cds,frwD,4127245,4127586,predicted enzyme IIB component of PTS,,,
ECB_03839,cds,yijO,4127573,4128424,predicted DNA-binding transcriptional regulator,,,
ECB_03840,cds,yijP,4128639,4130372,conserved inner membrane protein,,,
ECB_03841,cds,ppc,4130554,4133205,phosphoenolpyruvate carboxylase,,,
ECB_03842,cds,argE,4133557,4134708,acetylornithine deacetylase,,,
ECB_03843,cds,argC,4134862,4135866,N-acetyl-gamma-glutamyl-phosphate reductase,,,
ECB_03844,cds,argB,4135877,4136650,acetylglutamate kinase,,,
ECB_03845,cds,argH,4136711,4138084,argininosuccinate lyase,,,
EBG00001040653,ncrna,OxyS,4138146,4138255,,,,
ECB_03846,cds,oxyR,4138351,4139268,DNA-binding transcriptional dual regulator,,,
ECB_03847,cds,udhA,4139251,4140651,soluble pyridine nucleotide transhydrogenase,,,
ECB_03848,cds,yijC,4140928,4141632,DNA-binding transcriptional repressor,,,
ECB_03849,cds,yijD,4141632,4141991,conserved inner membrane protein,,,
ECB_03850,cds,trmA,4142031,4143131,tRNA (uracil-5-)-methyltransferase,,,
ECB_03851,cds,btuB,4143500,4145344,vitamin B12/cobalamin outer membrane transporter,,,
ECB_03852,cds,murI,4145289,4146146,glutamate racemase,,,
ECB_r00017,ncrna,rrsB,4146520,4148061,,,,
EBG00001040697,ncrna,SSU_rRNA_archaea,4146525,4148059,,,,
EBG00001040622,ncrna,tRNA,4148147,4148219,,,,
ECB_t00073,ncrna,gltT,4148147,4148222,,,,
EBG00001040547,ncrna,StyR-44,4148300,4148408,,,,
ECB_r00018,ncrna,rrlB,4148416,4151323,,,,
EBG00001040666,ncrna,LSU_rRNA_bacteria,4148416,4151323,,,,
EBG00001040538,ncrna,PK-G12rRNA,4150702,4150809,,,,
ECB_r00019,ncrna,rrfB,4151416,4151535,,,,
EBG00001040601,ncrna,5S_rRNA,4151418,4151533,,,,
ECB_03853,cds,murB,4151668,4152696,UDP-N-acetylenolpyruvoylglucosamine reductase,,,
ECB_03854,cds,birA,4152693,4153658,biotin-protein ligase,,,
ECB_03855,cds,coaA,4153687,4154637,pantothenate kinase,,,
EBG00001040645,ncrna,tRNA,4154999,4155071,,,,
ECB_t00074,ncrna,thrU,4154999,4155074,,,,
ECB_t00075,ncrna,tyrU,4155083,4155167,,,,
EBG00001040613,ncrna,tRNA,4155083,4155164,,,,
EBG00001040634,ncrna,tRNA,4155284,4155355,,,,
ECB_t00076,ncrna,glyT,4155284,4155358,,,,
EBG00001040649,ncrna,tRNA,4155365,4155437,,,,
ECB_t00077,ncrna,thrT,4155365,4155440,,,,
ECB_03856,cds,tufB,4155555,4156739,protein chain elongation factor EF-Tu (duplicate of tufA),,,
ECB_03857,cds,secE,4156969,4157352,translocase,,,
ECB_03858,cds,nusG,4157354,4157899,transcription antitermination protein NusG,,,
ECB_03859,cds,rplK,4158058,4158486,50S ribosomal protein L11,,,
ECB_03860,cds,rplA,4158490,4159194,50S ribosomal protein L1,,,
ECB_03861,cds,rplJ,4159607,4160104,50S ribosomal protein L10,,,
ECB_03862,cds,rplL,4160171,4160536,50S ribosomal protein L7/L12,,,
EBG00001040636,ncrna,P26,4160541,4160602,,,,
ECB_03863,cds,rpoB,4160856,4164884,DNA-directed RNA polymerase subunit beta,,,
ECB_03864,cds,rpoC,4164961,4169184,DNA-directed RNA polymerase subunit beta',,,
ECB_03865,cds,htrC,4169397,4169936,heat shock protein,,,
EBG00001040536,ncrna,sroH,4169938,4170098,,,,
ECB_03866,cds,thiH,4170346,4171479,thiamine biosynthesis protein ThiH,,,
ECB_03867,cds,thiG,4171476,4172246,thiazole synthase,,,
ECB_03868,cds,thiS,4172248,4172448,sulfur carrier protein ThiS,,,
ECB_03869,cds,thiF,4172432,4173187,thiamine biosynthesis protein ThiF,,,
ECB_03870,cds,thiE,4173180,4173815,thiamine-phosphate pyrophosphorylase,,,
ECB_03871,cds,thiC,4173815,4175710,thiamine biosynthesis protein ThiC,,,
ECB_03872,cds,rsd,4175944,4176420,"stationary phase protein, binds sigma 70 RNA polymerase subunit",,,
ECB_03873,cds,nudC,4176515,4177288,NADH pyrophosphatase,,,
ECB_03874,cds,hemE,4177328,4178392,uroporphyrinogen decarboxylase,,,
ECB_03875,cds,nfi,4178402,4179073,endonuclease V,,,
ECB_03876,cds,yjaG,4179116,4179706,hypothetical protein,,,
ECB_03877,cds,hupA,4179893,4180165,"HU, DNA-binding transcriptional regulator, alpha subunit",,,
EBG00001040669,ncrna,sau-50,4179979,4180130,,,,
ECB_03878,cds,yjaH,4180178,4180873,hypothetical protein,,,
ECB_03879,cds,zraP,4180875,4181294,Zn-binding periplasmic protein,,,
ECB_03880,cds,zraS,4181532,4182908,sensory histidine kinase in two-component regulatory system with ZraR,,,
ECB_03881,cds,zraR,4182905,4184230,fused DNA-binding response regulator in two-component regulatory system with ZraS,,,
ECB_03882,cds,purD,4184227,4185516,phosphoribosylamine-glycine ligase,,,
ECB_03883,cds,purH,4185528,4187117,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,,,
ECB_r00020,ncrna,rrsE,4187734,4189275,,,,
EBG00001040729,ncrna,SSU_rRNA_archaea,4187739,4189273,,,,
ECB_t00078,ncrna,gltV,4189361,4189436,,,,
EBG00001040659,ncrna,tRNA,4189361,4189433,,,,
EBG00001040728,ncrna,StyR-44,4189514,4189613,,,,
ECB_r00021,ncrna,rrlE,4189621,4192526,,,,
EBG00001040558,ncrna,LSU_rRNA_bacteria,4189621,4192526,,,,
EBG00001040566,ncrna,PK-G12rRNA,4191905,4192012,,,,
ECB_r00022,ncrna,rrfE,4192713,4192832,,,,
EBG00001040555,ncrna,5S_rRNA,4192715,4192830,,,,
ECB_03884,cds,yjaB,4193125,4193568,predicted acetyltransferase,,,
ECB_03885,cds,metA,4193725,4194654,homoserine O-succinyltransferase,,,
ECB_03886,cds,aceB,4194923,4196524,malate synthase,,,
ECB_03887,cds,aceA,4196554,4197858,isocitrate lyase,,,
ECB_03888,cds,aceK,4198139,4199875,bifunctional isocitrate dehydrogenase kinase/phosphatase protein,,,
ECB_03890,cds,iclR,4201735,4202559,DNA-binding transcriptional repressor,,,
ECB_03891,cds,metH,4202759,4206442,B12-dependent methionine synthase,,,
ECB_03892,cds,yjbB,4206662,4208293,predicted transporter,,,
ECB_03893,cds,pepE,4208384,4209073,peptidase E,,,
ECB_03894,cds,yjbC,4209285,4210157,23S rRNA pseudouridine synthase,,,
ECB_03895,cds,yjbD,4210290,4210562,hypothetical protein,,,
ECB_03896,cds,lysC,4210815,4212164,aspartate kinase III,,,
ECB_03897,cds,pgi,4212689,4214338,glucose-6-phosphate isomerase,,,
EBG00001040544,ncrna,STnc430,4214491,4214640,,,,
ECB_03898,cds,yjbE,4214837,4215079,hypothetical protein,,,
ECB_03899,cds,yjbF,4215194,4215832,predicted lipoprotein,,,
ECB_03900,cds,yjbG,4215829,4216566,hypothetical protein,,,
ECB_03901,cds,yjbH,4216566,4218662,predicted porin,,,
ECB_03902,cds,yjbA,4219257,4219667,phosphate-starvation-inducible protein PsiE,,,
ECB_03903,cds,xylE,4219711,4221186,D-xylose transporter,,,
ECB_03904,cds,malG,4221558,4222448,maltose transporter subunit,,,
ECB_03905,cds,malF,4222463,4224007,maltose transporter subunit,,,
ECB_03906,cds,malE,4224161,4225351,maltose ABC transporter periplasmic protein,,,
ECB_03907,cds,malK,4225716,4226831,"fused maltose transport subunit, ATP-binding component of ABC superfamily/regulatory protein",,,
ECB_03908,cds,lamB,4226903,4228243,maltoporin precursor,,,
ECB_03909,cds,malM,4228486,4229406,maltose regulon periplasmic protein,,,
ECB_03910,cds,yjbI,4229887,4231215,hypothetical protein,,,
ECB_03911,cds,ubiC,4231438,4231935,chorismate pyruvate lyase,,,
ECB_03912,cds,ubiA,4231948,4232820,4-hydroxybenzoate octaprenyltransferase,,,
ECB_03913,cds,plsB,4232975,4235398,glycerol-3-phosphate acyltransferase,,,
ECB_03914,cds,dgkA,4235569,4235937,diacylglycerol kinase,,,
ECB_03915,cds,lexA,4236047,4236655,LexA repressor,,,
ECB_03916,cds,dinF,4236674,4238053,DNA-damage-inducible SOS response protein,,,
ECB_03917,cds,yjbJ,4238169,4238378,predicted stress response protein,,,
ECB_03918,cds,zur,4238420,4238935,"DNA-binding transcriptional repressor, Zn(II)-binding",,,
ECB_03919,cds,yjbL,4239253,4239507,hypothetical protein,,,
ECB_03920,cds,yjbM,4239531,4240238,hypothetical protein,,,
ECB_03921,cds,yjbN,4240601,4241638,tRNA-dihydrouridine synthase A,,,
ECB_03922,cds,yjbO,4241772,4242014,phage shock protein G,,,
ECB_03923,cds,qor,4242180,4243163,"quinone oxidoreductase, NADPH-dependent",,,
ECB_03924,cds,dnaB,4243246,4244661,replicative DNA helicase,,,
ECB_03925,cds,alr,4244714,4245793,alanine racemase,,,
ECB_03926,cds,tyrB,4246046,4247239,"tyrosine aminotransferase, tyrosine-repressible, PLP-dependent",,,
ECB_03927,cds,aphA,4248346,4249059,"acid phosphatase/phosphotransferase, class B, non-specific",,,
ECB_03928,cds,yjbQ,4249170,4249586,hypothetical protein,,,
ECB_03929,cds,yjbR,4249590,4249946,hypothetical protein,,,
ECB_03930,cds,uvrA,4249981,4252803,excinuclease ABC subunit A,,,
ECB_03931,cds,ssb,4253058,4253594,single-strand DNA-binding protein,,,
ECB_03932,cds,yjcB,4253693,4253974,predicted inner membrane protein,,,
ECB_03934,cds,soxS,4255993,4256316,DNA-binding transcriptional dual regulator,,,
ECB_03935,cds,soxR,4256402,4256866,"DNA-binding transcriptional dual regulator, Fe-S center for redox-sensing",,,
EBG00001040609,ncrna,sraL,4256859,4256999,,,,
ECB_03936,cds,yjcD,4257412,4258761,predicted permease,,,
ECB_03937,cds,yjcE,4258913,4260562,predicted cation/proton antiporter,,,
ECB_03938,cds,yjcF,4260716,4262008,hypothetical protein,,,
ECB_03939,cds,actP,4262186,4263835,acetate permease,,,
ECB_03940,cds,yjcH,4263832,4264146,conserved inner membrane protein involved in acetate transport,,,
ECB_03941,cds,acs,4264346,4266304,acetyl-coenzyme A synthetase,,,
ECB_03942,cds,nrfA,4266697,4268133,"nitrite reductase, formate-dependent, cytochrome",,,
ECB_03943,cds,nrfB,4268178,4268744,"nitrite reductase, formate-dependent, penta-heme cytochrome c",,,
ECB_03944,cds,nrfC,4268741,4269412,"formate-dependent nitrite reductase, 4Fe4S subunit",,,
ECB_03945,cds,nrfD,4269409,4270365,"formate-dependent nitrite reductase, membrane subunit",,,
ECB_03946,cds,nrfE,4270445,4272103,"heme lyase (NrfEFG) for insertion of heme into c552, subunit NrfE",,,
ECB_03947,cds,nrfF,4272096,4272479,"heme lyase (NrfEFG) for insertion of heme into c552, subunit NrfF",,,
ECB_03948,cds,nrfG,4272476,4273072,"heme lyase (NrfEFG) for insertion of heme into c552, subunit NrfG",,,
ECB_03949,cds,gltP,4273414,4274727,glutamate/aspartate,,,
ECB_03950,cds,yjcO,4275258,4275947,hypothetical protein,,,
ECB_03951,cds,fdhF,4276041,4278188,"formate dehydrogenase-H, selenopolypeptide subunit",,,
ECB_03952,cds,yjcP,4278386,4279852,predicted outer membrane factor of efflux pump,,,
ECB_03953,cds,yjcQ,4279849,4281900,predicted multidrug efflux system component,,,
ECB_03954,cds,yjcR,4281900,4282931,predicted membrane fusion protein of efflux pump,,,
ECB_03955,cds,yjcS,4283434,4285419,predicted alkyl sulfatase,,,
ECB_03956,cds,alsK,4285692,4286621,D-allose kinase,,,
ECB_03957,cds,alsE,4286605,4287300,allulose-6-phosphate 3-epimerase,,,
ECB_03958,cds,alsC,4287311,4288291,D-allose transporter subunit,,,
ECB_03959,cds,alsA,4288270,4289802,fused D-allose transporter subunits of ABC superfamily,,,
ECB_03960,cds,alsB,4289929,4290864,D-allose transporter subunit,,,
ECB_03961,cds,rpiR,4290923,4291813,DNA-binding transcriptional repressor,,,
ECB_03962,cds,rpiB,4292172,4292621,ribose-5-phosphate isomerase B,,,
ECB_03963,cds,yjdP,4292690,4293019,hypothetical protein,,,
ECB_03964,cds,phnP,4293166,4293924,carbon-phosphorus lyase complex accessory protein,,,
ECB_03965,cds,phnO,4293926,4294360,predicted acyltransferase with acyl-CoA N-acyltransferase domain,,,
ECB_03966,cds,phnN,4294347,4294904,"ribose 1,5-bisphosphokinase",,,
ECB_03967,cds,phnM,4294904,4296040,carbon-phosphorus lyase complex subunit,,,
ECB_03968,cds,phnL,4296037,4296717,carbon-phosphorus lyase complex subunit,,,
ECB_03969,cds,phnK,4296828,4297586,carbon-phosphorus lyase complex subunit,,,
ECB_03970,cds,phnJ,4297583,4298428,carbon-phosphorus lyase complex subunit,,,
ECB_03971,cds,phnI,4298421,4299485,carbon-phosphorus lyase complex subunit,,,
ECB_03972,cds,phnH,4299485,4300069,carbon-phosphorus lyase complex subunit,,,
ECB_03973,cds,phnG,4300066,4300518,carbon-phosphorus lyase complex subunit,,,
ECB_03974,cds,phnF,4300519,4301244,predicted DNA-binding transcriptional regulator of phosphonate uptake and biodegradation,,,
